name,channel,genre,season,episode,year,day,time,minutes,viewers,rating
The Big Bang Theory,CBS,Multi-Camera Comedy,9,24,2016-S,Thursday,8:00,30,14.73,3.4
9JKL,CBS,Multi-Camera Comedy,1,1,2017-F,Monday,8:30,30,8.21,1.6
9JKL,CBS,Multi-Camera Comedy,1,2,2017-F,Monday,8:30,30,7.04,1.4
9JKL,CBS,Multi-Camera Comedy,1,3,2017-F,Monday,8:30,30,6.66,1.2
9JKL,CBS,Multi-Camera Comedy,1,4,2017-F,Monday,8:30,30,7.17,1.4
9JKL,CBS,Multi-Camera Comedy,1,5,2017-F,Monday,8:30,30,5.05,0.8
9JKL,CBS,Multi-Camera Comedy,1,6,2017-F,Monday,9:30,30,4.36,0.8
9JKL,CBS,Multi-Camera Comedy,1,7,2017-F,Monday,9:30,30,4.33,0.8
9JKL,CBS,Multi-Camera Comedy,1,8,2017-F,Monday,9:30,30,4.42,0.8
9JKL,CBS,Multi-Camera Comedy,1,9,2017-F,Monday,9:30,30,4.6,0.9
9JKL,CBS,Multi-Camera Comedy,1,10,2017-F,Monday,9:30,30,4.62,0.8
9JKL,CBS,Multi-Camera Comedy,1,11,2017-F,Monday,9:30,30,4.3,0.7
9JKL,CBS,Multi-Camera Comedy,1,12,2017-F,Monday,9:30,30,4.29,0.7
9JKL,CBS,Multi-Camera Comedy,1,13,2018-S,Monday,9:30,30,5.21,1
9JKL,CBS,Multi-Camera Comedy,1,14,2018-S,Monday,9:30,30,4.72,0.8
9JKL,CBS,Multi-Camera Comedy,1,15,2018-S,Monday,9:30,30,4.82,0.9
9JKL,CBS,Multi-Camera Comedy,1,16,2018-S,Monday,9:30,30,4.88,0.9
Kevin Can Wait,CBS,Multi-Camera Comedy,2,1,2017-F,Monday,8:30,30,10.26,2.3
Kevin Can Wait,CBS,Multi-Camera Comedy,2,2,2017-F,Monday,8:30,30,6.65,1.3
Kevin Can Wait,CBS,Multi-Camera Comedy,2,3,2017-F,Monday,8:30,30,6.01,1.2
Kevin Can Wait,CBS,Multi-Camera Comedy,2,4,2017-F,Monday,8:30,30,5.96,1.1
Kevin Can Wait,CBS,Multi-Camera Comedy,2,5,2017-F,Monday,8:30,30,6.11,1.2
Kevin Can Wait,CBS,Multi-Camera Comedy,2,6,2017-F,Monday,8:00,30,6.35,1.2
Kevin Can Wait,CBS,Multi-Camera Comedy,2,7,2017-F,Monday,8:00,30,6.31,1.2
Kevin Can Wait,CBS,Multi-Camera Comedy,2,8,2017-F,Monday,8:00,30,6.15,1.3
Kevin Can Wait,CBS,Multi-Camera Comedy,2,9,2017-F,Monday,8:00,30,6.09,1.2
Kevin Can Wait,CBS,Multi-Camera Comedy,2,10,2017-F,Monday,8:00,30,6.35,1.2
Kevin Can Wait,CBS,Multi-Camera Comedy,2,11,2017-F,Monday,8:00,30,6.31,1.1
Kevin Can Wait,CBS,Multi-Camera Comedy,2,12,2017-F,Monday,8:00,30,6.4,1.1
Kevin Can Wait,CBS,Multi-Camera Comedy,2,13,2018-S,Monday,8:00,30,7.21,1.3
Kevin Can Wait,CBS,Multi-Camera Comedy,2,14,2018-S,Monday,8:00,30,7.37,1.3
Kevin Can Wait,CBS,Multi-Camera Comedy,2,15,2018-S,Monday,8:00,30,7.28,1.2
Kevin Can Wait,CBS,Multi-Camera Comedy,2,16,2018-S,Monday,8:00,30,6.95,1.2
Kevin Can Wait,CBS,Multi-Camera Comedy,2,17,2018-S,Monday,8:00,30,6.09,1.1
Kevin Can Wait,CBS,Multi-Camera Comedy,2,18,2018-S,Monday,8:00,30,6.31,1.1
Kevin Can Wait,CBS,Multi-Camera Comedy,2,19,2018-S,Monday,8:00,30,5.67,1
Kevin Can Wait,CBS,Multi-Camera Comedy,2,20,2018-S,Monday,8:00,30,5.68,0.9
Kevin Can Wait,CBS,Multi-Camera Comedy,2,21,2018-S,Monday,8:00,30,5.75,1
Kevin Can Wait,CBS,Multi-Camera Comedy,2,22,2018-S,Monday,8:00,30,5.26,0.9
Kevin Can Wait,CBS,Multi-Camera Comedy,2,23,2018-S,Monday,8:00,30,4.98,0.8
Kevin Can Wait,CBS,Multi-Camera Comedy,2,24,2018-S,Monday,8:00,30,5.45,1
Kevin Can Wait,CBS,Multi-Camera Comedy,1,1,2016-F,Monday,9:00,30,11.08,2.6
Kevin Can Wait,CBS,Multi-Camera Comedy,1,2,2016-F,Monday,9:00,30,10.62,2.7
Kevin Can Wait,CBS,Multi-Camera Comedy,1,3,2016-F,Monday,9:00,30,9.6,2.2
Kevin Can Wait,CBS,Multi-Camera Comedy,1,4,2016-F,Monday,9:00,30,8.7,2.1
Kevin Can Wait,CBS,Multi-Camera Comedy,1,5,2016-F,Monday,9:00,30,8.54,2.1
Kevin Can Wait,CBS,Multi-Camera Comedy,1,6,2016-F,Monday,8:00,30,7.91,1.7
Kevin Can Wait,CBS,Multi-Camera Comedy,1,7,2016-F,Monday,8:00,30,6.42,1.3
Kevin Can Wait,CBS,Multi-Camera Comedy,1,8,2016-F,Monday,8:00,30,7.41,1.7
Kevin Can Wait,CBS,Multi-Camera Comedy,1,9,2016-F,Monday,8:00,30,7.06,1.6
Kevin Can Wait,CBS,Multi-Camera Comedy,1,10,2016-F,Monday,8:00,30,6.97,1.5
Kevin Can Wait,CBS,Multi-Camera Comedy,1,11,2016-F,Monday,8:00,30,7.14,1.5
Kevin Can Wait,CBS,Multi-Camera Comedy,1,12,2016-F,Monday,8:00,30,7.31,1.4
Kevin Can Wait,CBS,Multi-Camera Comedy,1,13,2017-S,Monday,8:00,30,7.36,1.4
Kevin Can Wait,CBS,Multi-Camera Comedy,1,14,2017-S,Monday,8:00,30,8.66,1.7
Kevin Can Wait,CBS,Multi-Camera Comedy,1,15,2017-S,Monday,8:00,30,8.62,1.7
Kevin Can Wait,CBS,Multi-Camera Comedy,1,16,2017-S,Monday,8:00,30,7.91,1.5
Kevin Can Wait,CBS,Multi-Camera Comedy,1,17,2017-S,Monday,8:00,30,7.85,1.5
Kevin Can Wait,CBS,Multi-Camera Comedy,1,18,2017-S,Monday,8:00,30,7.29,1.4
Kevin Can Wait,CBS,Multi-Camera Comedy,1,19,2017-S,Monday,8:00,30,6.79,1.3
Kevin Can Wait,CBS,Multi-Camera Comedy,1,20,2017-S,Monday,8:00,30,5.93,1.1
Kevin Can Wait,CBS,Multi-Camera Comedy,1,21,2017-S,Monday,8:00,30,6.04,1.2
Kevin Can Wait,CBS,Multi-Camera Comedy,1,22,2017-S,Monday,8:00,30,5.9,1.1
Kevin Can Wait,CBS,Multi-Camera Comedy,1,23,2017-S,Monday,8:00,30,6.26,1.2
Kevin Can Wait,CBS,Multi-Camera Comedy,1,24,2017-S,Monday,8:00,30,5.68,1.1
Man with a Plan,CBS,Multi-Camera Comedy,2,1,2017-F,Monday,8:30,30,5.38,1
Man with a Plan,CBS,Multi-Camera Comedy,2,2,2017-F,Monday,8:30,30,5.44,1
Man with a Plan,CBS,Multi-Camera Comedy,2,3,2017-F,Monday,8:30,30,5.7,1.1
Man with a Plan,CBS,Multi-Camera Comedy,2,4,2017-F,Monday,8:30,30,6.42,1.1
Man with a Plan,CBS,Multi-Camera Comedy,2,5,2017-F,Monday,8:30,30,5.7,1
Man with a Plan,CBS,Multi-Camera Comedy,2,6,2017-F,Monday,8:30,30,5.61,0.9
Man with a Plan,CBS,Multi-Camera Comedy,2,7,2018-S,Monday,8:30,30,6.68,1.2
Man with a Plan,CBS,Multi-Camera Comedy,2,8,2018-S,Monday,8:30,30,6.74,1.2
Man with a Plan,CBS,Multi-Camera Comedy,2,9,2018-S,Monday,8:30,30,6.64,1.1
Man with a Plan,CBS,Multi-Camera Comedy,2,10,2018-S,Monday,8:30,30,6.46,1.1
Man with a Plan,CBS,Multi-Camera Comedy,2,11,2018-S,Monday,8:30,30,5.92,1
Man with a Plan,CBS,Multi-Camera Comedy,2,12,2018-S,Monday,8:30,30,5.9,1
Man with a Plan,CBS,Multi-Camera Comedy,2,13,2018-S,Monday,8:30,30,6.35,1
Man with a Plan,CBS,Multi-Camera Comedy,2,14,2018-S,Monday,8:30,30,5.45,0.9
Man with a Plan,CBS,Multi-Camera Comedy,2,15,2018-S,Monday,8:30,30,5.44,0.9
Man with a Plan,CBS,Multi-Camera Comedy,2,16,2018-S,Monday,8:30,30,5.48,0.9
Man with a Plan,CBS,Multi-Camera Comedy,2,17,2018-S,Monday,8:30,30,5.06,0.8
Man with a Plan,CBS,Multi-Camera Comedy,2,18,2018-S,Monday,8:30,30,4.79,0.8
Man with a Plan,CBS,Multi-Camera Comedy,2,19,2018-S,Monday,8:30,30,4.91,0.9
Man with a Plan,CBS,Multi-Camera Comedy,2,20,2018-S,Monday,8:30,30,5.46,1
Man with a Plan,CBS,Multi-Camera Comedy,2,21,2018-S,Monday,8:30,30,5.69,1
Man with a Plan,CBS,Multi-Camera Comedy,1,1,2016-F,Monday,8:30,30,7.42,1.6
Man with a Plan,CBS,Multi-Camera Comedy,1,2,2016-F,Monday,8:30,30,5.95,1.3
Man with a Plan,CBS,Multi-Camera Comedy,1,3,2016-F,Monday,8:30,30,6.26,1.4
Man with a Plan,CBS,Multi-Camera Comedy,1,4,2016-F,Monday,8:30,30,5.18,1.3
Man with a Plan,CBS,Multi-Camera Comedy,1,5,2016-F,Monday,8:30,30,5.98,1.3
Man with a Plan,CBS,Multi-Camera Comedy,1,6,2016-F,Monday,8:30,30,6.18,1.2
Man with a Plan,CBS,Multi-Camera Comedy,1,7,2016-F,Monday,8:30,30,6.62,1.2
Man with a Plan,CBS,Multi-Camera Comedy,1,8,2016-F,Monday,8:30,30,6.17,1.1
Man with a Plan,CBS,Multi-Camera Comedy,1,9,2017-S,Monday,8:30,30,6.55,1.2
Man with a Plan,CBS,Multi-Camera Comedy,1,10,2017-S,Monday,8:30,30,7.7,1.5
Man with a Plan,CBS,Multi-Camera Comedy,1,11,2017-S,Monday,8:30,30,7.69,1.6
Man with a Plan,CBS,Multi-Camera Comedy,1,12,2017-S,Monday,8:30,30,7.25,1.4
Man with a Plan,CBS,Multi-Camera Comedy,1,13,2017-S,Monday,8:30,30,7.2,1.4
Man with a Plan,CBS,Multi-Camera Comedy,1,14,2017-S,Monday,8:30,30,6.75,1.3
Man with a Plan,CBS,Multi-Camera Comedy,1,15,2017-S,Monday,8:30,30,6.62,1.2
Man with a Plan,CBS,Multi-Camera Comedy,1,16,2017-S,Monday,8:30,30,6.34,1.1
Man with a Plan,CBS,Multi-Camera Comedy,1,17,2017-S,Monday,8:30,30,5.32,1
Man with a Plan,CBS,Multi-Camera Comedy,1,18,2017-S,Monday,8:30,30,5.33,1
Man with a Plan,CBS,Multi-Camera Comedy,1,19,2017-S,Monday,8:30,30,5.42,1
Man with a Plan,CBS,Multi-Camera Comedy,1,20,2017-S,Monday,8:30,30,5.36,1
Man with a Plan,CBS,Multi-Camera Comedy,1,21,2017-S,Monday,8:30,30,5.16,1
Man with a Plan,CBS,Multi-Camera Comedy,1,22,2017-S,Monday,8:30,30,5.73,1.1
Superior Donuts,CBS,Multi-Camera Comedy,2,1,2017-F,Monday,9:00,30,4.76,0.8
Superior Donuts,CBS,Multi-Camera Comedy,2,2,2017-F,Monday,9:00,30,5.39,1
Superior Donuts,CBS,Multi-Camera Comedy,2,3,2017-F,Monday,9:00,30,4.92,0.9
Superior Donuts,CBS,Multi-Camera Comedy,2,4,2017-F,Monday,9:00,30,5.2,1
Superior Donuts,CBS,Multi-Camera Comedy,2,5,2017-F,Monday,9:00,30,5.14,1
Superior Donuts,CBS,Multi-Camera Comedy,2,6,2017-F,Monday,9:00,30,5.49,0.9
Superior Donuts,CBS,Multi-Camera Comedy,2,7,2017-F,Monday,9:00,30,5.18,0.9
Superior Donuts,CBS,Multi-Camera Comedy,2,8,2017-F,Monday,9:00,30,4.99,0.8
Superior Donuts,CBS,Multi-Camera Comedy,2,9,2018-S,Monday,9:00,30,5.91,1.1
Superior Donuts,CBS,Multi-Camera Comedy,2,10,2018-S,Monday,9:00,30,5.68,1
Superior Donuts,CBS,Multi-Camera Comedy,2,11,2018-S,Monday,9:00,30,5.8,1
Superior Donuts,CBS,Multi-Camera Comedy,2,12,2018-S,Monday,9:00,30,5.66,1
Superior Donuts,CBS,Multi-Camera Comedy,2,13,2018-S,Monday,9:00,30,5.13,0.8
Superior Donuts,CBS,Multi-Camera Comedy,2,14,2018-S,Monday,9:00,30,5.17,0.9
Superior Donuts,CBS,Multi-Camera Comedy,2,15,2018-S,Monday,9:00,30,5.06,0.8
Superior Donuts,CBS,Multi-Camera Comedy,2,16,2018-S,Monday,9:00,30,4.64,0.8
Superior Donuts,CBS,Multi-Camera Comedy,2,17,2018-S,Monday,9:00,30,4.83,0.8
Superior Donuts,CBS,Multi-Camera Comedy,2,18,2018-S,Monday,9:00,30,4.5,0.8
Superior Donuts,CBS,Multi-Camera Comedy,2,19,2018-S,Monday,9:00,30,4.12,0.7
Superior Donuts,CBS,Multi-Camera Comedy,2,20,2018-S,Monday,9:00,30,4.35,0.7
Superior Donuts,CBS,Multi-Camera Comedy,2,21,2018-S,Monday,9:00,30,4.68,0.9
Superior Donuts,CBS,Multi-Camera Comedy,1,1,2017-S,Thursday,8:30,30,10.54,1.9
Superior Donuts,CBS,Multi-Camera Comedy,1,2,2017-S,Monday,9:00,30,7.34,1.4
Superior Donuts,CBS,Multi-Camera Comedy,1,3,2017-S,Monday,9:00,30,7.25,1.4
Superior Donuts,CBS,Multi-Camera Comedy,1,4,2017-S,Monday,9:00,30,6.71,1.2
Superior Donuts,CBS,Multi-Camera Comedy,1,5,2017-S,Monday,9:00,30,6.35,1.2
Superior Donuts,CBS,Multi-Camera Comedy,1,6,2017-S,Monday,9:00,30,6.18,1.2
Superior Donuts,CBS,Multi-Camera Comedy,1,7,2017-S,Monday,9:00,30,6.21,1.1
Superior Donuts,CBS,Multi-Camera Comedy,1,8,2017-S,Monday,9:00,30,5.22,1
Superior Donuts,CBS,Multi-Camera Comedy,1,9,2017-S,Monday,9:00,30,5.28,1.1
Superior Donuts,CBS,Multi-Camera Comedy,1,10,2017-S,Monday,9:00,30,5.02,1
Superior Donuts,CBS,Multi-Camera Comedy,1,11,2017-S,Monday,9:00,30,5.08,1
Superior Donuts,CBS,Multi-Camera Comedy,1,12,2017-S,Monday,9:00,30,5.15,1
Superior Donuts,CBS,Multi-Camera Comedy,1,13,2017-S,Monday,9:00,30,4.84,0.9
Living Biblically,CBS,Multi-Camera Comedy,1,1,2018-S,Monday,9:30,30,5.01,0.8
Living Biblically,CBS,Multi-Camera Comedy,1,2,2018-S,Monday,9:30,30,4.48,0.7
Living Biblically,CBS,Multi-Camera Comedy,1,3,2018-S,Monday,9:30,30,4.67,0.7
Living Biblically,CBS,Multi-Camera Comedy,1,4,2018-S,Monday,9:30,30,4.06,0.7
Living Biblically,CBS,Multi-Camera Comedy,1,5,2018-S,Monday,9:30,30,3.98,0.7
Living Biblically,CBS,Multi-Camera Comedy,1,6,2018-S,Monday,9:30,30,4.14,0.8
Living Biblically,CBS,Multi-Camera Comedy,1,7,2018-S,Monday,9:30,30,3.84,0.6
Living Biblically,CBS,Multi-Camera Comedy,1,8,2018-S,Monday,9:30,30,3.55,0.6
Scorpion,CBS,Action-Drama,4,1,2017-F,Monday,10:00,60,5.75,1
Scorpion,CBS,Action-Drama,4,2,2017-F,Monday,10:00,60,5.23,0.8
Scorpion,CBS,Action-Drama,4,3,2017-F,Monday,10:00,60,4.82,0.8
Scorpion,CBS,Action-Drama,4,4,2017-F,Monday,10:00,60,4.84,0.8
Scorpion,CBS,Action-Drama,4,5,2017-F,Monday,10:00,60,5.15,0.8
Scorpion,CBS,Action-Drama,4,6,2017-F,Monday,10:00,60,4.93,0.7
Scorpion,CBS,Action-Drama,4,7,2017-F,Monday,10:00,60,5.18,0.8
Scorpion,CBS,Action-Drama,4,8,2017-F,Monday,10:00,60,4.74,0.8
Scorpion,CBS,Action-Drama,4,9,2017-F,Monday,10:00,60,5.13,0.9
Scorpion,CBS,Action-Drama,4,10,2017-F,Monday,10:00,60,5.5,0.9
Scorpion,CBS,Action-Drama,4,11,2017-F,Monday,10:00,60,5.92,0.9
Scorpion,CBS,Action-Drama,4,12,2017-F,Monday,10:00,60,5.35,0.8
Scorpion,CBS,Action-Drama,4,13,2018-S,Monday,10:00,60,5.62,0.9
Scorpion,CBS,Action-Drama,4,14,2018-S,Monday,10:00,60,5.23,0.8
Scorpion,CBS,Action-Drama,4,15,2018-S,Monday,10:00,60,5.82,0.9
Scorpion,CBS,Action-Drama,4,16,2018-S,Monday,10:00,60,5.55,0.8
Scorpion,CBS,Action-Drama,4,17,2018-S,Monday,10:00,60,5.06,0.8
Scorpion,CBS,Action-Drama,4,18,2018-S,Monday,10:00,60,5.51,0.8
Scorpion,CBS,Action-Drama,4,19,2018-S,Monday,10:00,60,4.82,0.8
Scorpion,CBS,Action-Drama,4,20,2018-S,Monday,10:00,60,4.84,0.8
Scorpion,CBS,Action-Drama,4,21,2018-S,Monday,10:00,60,5.44,0.7
Scorpion,CBS,Action-Drama,4,22,2018-S,Monday,10:00,60,5.22,0.7
Scorpion,CBS,Action-Drama,3,1,2016-F,Monday,9:00,60,8.3,1.5
Scorpion,CBS,Action-Drama,3,2,2016-F,Monday,10:00,60,8.3,1.5
Scorpion,CBS,Action-Drama,3,3,2016-F,Monday,10:00,60,7.05,1.3
Scorpion,CBS,Action-Drama,3,4,2016-F,Monday,10:00,60,7.17,1.3
Scorpion,CBS,Action-Drama,3,5,2016-F,Monday,10:00,60,7.03,1.2
Scorpion,CBS,Action-Drama,3,6,2016-F,Monday,10:00,60,6.51,1.1
Scorpion,CBS,Action-Drama,3,7,2016-F,Monday,10:00,60,6.92,1.1
Scorpion,CBS,Action-Drama,3,8,2016-F,Monday,10:00,60,7.22,1.2
Scorpion,CBS,Action-Drama,3,9,2016-F,Monday,10:00,60,7.07,1.2
Scorpion,CBS,Action-Drama,3,10,2016-F,Monday,10:00,60,6.98,1.1
Scorpion,CBS,Action-Drama,3,11,2016-F,Monday,10:00,60,7.53,1.2
Scorpion,CBS,Action-Drama,3,12,2017-S,Monday,10:00,60,7.37,1.2
Scorpion,CBS,Action-Drama,3,13,2017-S,Monday,10:00,60,7.81,1.2
Scorpion,CBS,Action-Drama,3,14,2017-S,Monday,10:00,60,7.77,1.3
Scorpion,CBS,Action-Drama,3,15,2017-S,Monday,10:00,60,7.76,1.2
Scorpion,CBS,Action-Drama,3,16,2017-S,Monday,10:00,60,7.24,1.2
Scorpion,CBS,Action-Drama,3,17,2017-S,Monday,10:00,60,7.19,1.2
Scorpion,CBS,Action-Drama,3,18,2017-S,Monday,10:00,60,6.88,1.2
Scorpion,CBS,Action-Drama,3,19,2017-S,Monday,10:00,60,6.61,1.1
Scorpion,CBS,Action-Drama,3,20,2017-S,Monday,10:00,60,6.46,1.1
Scorpion,CBS,Action-Drama,3,21,2017-S,Monday,10:00,60,6.4,1
Scorpion,CBS,Action-Drama,3,22,2017-S,Monday,10:00,60,6.59,1.1
Scorpion,CBS,Action-Drama,3,23,2017-S,Monday,10:00,60,7.11,1.1
Scorpion,CBS,Action-Drama,3,24,2017-S,Monday,10:00,60,7.52,1.1
Scorpion,CBS,Action-Drama,3,25,2017-S,Monday,10:00,60,7.89,1.2
Scorpion,CBS,Action-Drama,2,1,2015-F,Monday,9:00,60,11.09,2.2
Scorpion,CBS,Action-Drama,2,2,2015-F,Monday,9:00,60,9.49,1.7
Scorpion,CBS,Action-Drama,2,3,2015-F,Monday,9:00,60,9.95,1.8
Scorpion,CBS,Action-Drama,2,4,2015-F,Monday,9:00,60,9.4,1.7
Scorpion,CBS,Action-Drama,2,5,2015-F,Monday,9:00,60,9.46,1.8
Scorpion,CBS,Action-Drama,2,6,2015-F,Monday,9:00,60,9.69,1.9
Scorpion,CBS,Action-Drama,2,7,2015-F,Monday,9:00,60,9.51,1.9
Scorpion,CBS,Action-Drama,2,8,2015-F,Monday,9:00,60,9.34,1.8
Scorpion,CBS,Action-Drama,2,9,2015-F,Monday,9:00,60,9.16,1.7
Scorpion,CBS,Action-Drama,2,10,2015-F,Monday,9:00,60,8.95,1.7
Scorpion,CBS,Action-Drama,2,11,2015-F,Monday,9:00,60,9.3,1.7
Scorpion,CBS,Action-Drama,2,12,2015-F,Monday,9:00,60,9.28,1.8
Scorpion,CBS,Action-Drama,2,13,2016-S,Monday,9:00,60,11.67,2.2
Scorpion,CBS,Action-Drama,2,14,2016-S,Monday,9:00,60,11.6,2
Scorpion,CBS,Action-Drama,2,15,2016-S,Monday,9:00,60,10.69,1.9
Scorpion,CBS,Action-Drama,2,16,2016-S,Monday,9:00,60,11.36,2.1
Scorpion,CBS,Action-Drama,2,17,2016-S,Monday,9:00,60,9.87,1.7
Scorpion,CBS,Action-Drama,2,18,2016-S,Monday,9:00,60,9.23,1.5
Scorpion,CBS,Action-Drama,2,19,2016-S,Monday,9:00,60,8.96,1.6
Scorpion,CBS,Action-Drama,2,20,2016-S,Monday,9:00,60,8.65,1.5
Scorpion,CBS,Action-Drama,2,21,2016-S,Monday,9:00,60,8.74,1.6
Scorpion,CBS,Action-Drama,2,22,2016-S,Monday,9:00,60,8.6,1.6
Scorpion,CBS,Action-Drama,2,23,2016-S,Monday,9:00,60,8.35,1.5
Scorpion,CBS,Action-Drama,2,24,2016-S,Monday,9:00,60,8.98,1.6
Elementary,CBS,Procedural,6,1,2018-S,Monday,10:00,60,4.74,0.6
Elementary,CBS,Procedural,6,2,2018-S,Monday,10:00,60,4.59,0.6
Elementary,CBS,Procedural,6,3,2018-S,Monday,10:00,60,4.43,0.6
Elementary,CBS,Procedural,6,4,2018-S,Monday,10:00,60,4.17,0.5
Elementary,CBS,Procedural,6,5,2018-S,Monday,10:00,60,3.94,0.4
Elementary,CBS,Procedural,6,6,2018-S,Monday,10:00,60,4.41,0.6
Elementary,CBS,Procedural,6,7,2018-S,Monday,10:00,60,4.35,0.6
Elementary,CBS,Procedural,6,8,2018-S,Monday,10:00,60,4.54,0.6
Elementary,CBS,Procedural,6,9,2018-S,Monday,10:00,60,3.97,0.5
Elementary,CBS,Procedural,5,1,2016-F,Sunday,10:00,60,6.03,0.8
Elementary,CBS,Procedural,5,2,2016-F,Sunday,10:00,60,5.21,0.7
Elementary,CBS,Procedural,5,3,2016-F,Sunday,10:00,60,5.39,0.8
Elementary,CBS,Procedural,5,4,2016-F,Sunday,10:00,60,4.8,0.6
Elementary,CBS,Procedural,5,5,2016-F,Sunday,10:00,60,4.68,0.6
Elementary,CBS,Procedural,5,6,2016-F,Sunday,10:00,60,5.45,0.7
Elementary,CBS,Procedural,5,7,2016-F,Sunday,10:00,60,5.01,0.7
Elementary,CBS,Procedural,5,8,2016-F,Sunday,10:00,60,4.95,0.7
Elementary,CBS,Procedural,5,9,2016-F,Sunday,10:00,60,4.73,0.6
Elementary,CBS,Procedural,5,10,2016-F,Sunday,10:00,60,5.08,0.7
Elementary,CBS,Procedural,5,11,2017-S,Sunday,10:00,60,5.14,0.7
Elementary,CBS,Procedural,5,12,2017-S,Sunday,10:00,60,4.36,0.5
Elementary,CBS,Procedural,5,13,2017-S,Sunday,10:00,60,5.44,0.7
Elementary,CBS,Procedural,5,14,2017-S,Sunday,10:00,60,5.08,0.7
Elementary,CBS,Procedural,5,15,2017-S,Sunday,10:00,60,4.26,0.6
Elementary,CBS,Procedural,5,16,2017-S,Sunday,10:00,60,4.5,0.6
Elementary,CBS,Procedural,5,17,2017-S,Sunday,10:00,60,4.28,0.6
Elementary,CBS,Procedural,5,18,2017-S,Sunday,10:00,60,5.16,0.8
Elementary,CBS,Procedural,5,19,2017-S,Sunday,10:00,60,4.29,0.6
Elementary,CBS,Procedural,5,20,2017-S,Sunday,10:00,60,4.47,0.5
Elementary,CBS,Procedural,5,21,2017-S,Sunday,10:00,60,4.79,0.5
Elementary,CBS,Procedural,5,22,2017-S,Sunday,10:00,60,4.22,0.6
Elementary,CBS,Procedural,5,23,2017-S,Sunday,10:00,60,4.43,0.6
Elementary,CBS,Procedural,5,24,2017-S,Sunday,10:00,60,4.11,0.5
Elementary,CBS,Procedural,4,1,2015-F,Thursday,10:00,60,5.58,1.1
Elementary,CBS,Procedural,4,2,2015-F,Thursday,10:00,60,5.16,0.8
Elementary,CBS,Procedural,4,3,2015-F,Thursday,10:00,60,5.61,0.9
Elementary,CBS,Procedural,4,4,2015-F,Thursday,10:00,60,5.32,1
Elementary,CBS,Procedural,4,5,2015-F,Thursday,10:00,60,5,1
Elementary,CBS,Procedural,4,6,2015-F,Thursday,10:00,60,5.92,1
Elementary,CBS,Procedural,4,7,2016-S,Thursday,10:00,60,6.71,1.2
Elementary,CBS,Procedural,4,8,2016-S,Thursday,10:00,60,5.98,1.1
Elementary,CBS,Procedural,4,9,2016-S,Thursday,10:00,60,6.33,1.1
Elementary,CBS,Procedural,4,10,2016-S,Thursday,10:00,60,6.09,1.1
Elementary,CBS,Procedural,4,11,2016-S,Thursday,10:00,60,6.23,1.1
Elementary,CBS,Procedural,4,12,2016-S,Thursday,10:00,60,6.1,1.1
Elementary,CBS,Procedural,4,13,2016-S,Thursday,10:00,60,5.95,1
Elementary,CBS,Procedural,4,14,2016-S,Thursday,10:00,60,5.82,1.1
Elementary,CBS,Procedural,4,15,2016-S,Thursday,10:00,60,5.85,1.1
Elementary,CBS,Procedural,4,16,2016-S,Thursday,10:00,60,5.64,1
Elementary,CBS,Procedural,4,17,2016-S,Sunday,10:00,60,5.28,0.8
Elementary,CBS,Procedural,4,18,2016-S,Sunday,10:00,60,5.16,0.8
Elementary,CBS,Procedural,4,19,2016-S,Sunday,9:00,60,6.38,0.9
Elementary,CBS,Procedural,4,20,2016-S,Sunday,10:00,60,6.04,0.9
Elementary,CBS,Procedural,4,21,2016-S,Sunday,10:00,60,5.51,0.7
Elementary,CBS,Procedural,4,22,2016-S,Sunday,10:00,60,5.15,0.7
Elementary,CBS,Procedural,4,23,2016-S,Sunday,10:00,60,5.45,0.8
Elementary,CBS,Procedural,4,24,2016-S,Sunday,10:00,60,5.46,0.7
NCIS,CBS,Procedural,15,1,2017-F,Tuesday,8:00,60,13.29,1.6
NCIS,CBS,Procedural,15,2,2017-F,Tuesday,8:00,60,13.5,1.4
NCIS,CBS,Procedural,15,3,2017-F,Tuesday,8:00,60,13.3,1.4
NCIS,CBS,Procedural,15,4,2017-F,Tuesday,8:00,60,12.85,1.4
NCIS,CBS,Procedural,15,5,2017-F,Tuesday,8:00,60,13.3,1.4
NCIS,CBS,Procedural,15,6,2017-F,Tuesday,8:00,60,12.11,1.2
NCIS,CBS,Procedural,15,7,2017-F,Tuesday,8:00,60,13.47,1.5
NCIS,CBS,Procedural,15,8,2017-F,Tuesday,8:00,60,13.08,1.5
NCIS,CBS,Procedural,15,9,2017-F,Tuesday,8:00,60,12.54,1.4
NCIS,CBS,Procedural,15,10,2017-F,Tuesday,8:00,60,13.08,1.4
NCIS,CBS,Procedural,15,11,2018-S,Tuesday,8:00,60,14.1,1.5
NCIS,CBS,Procedural,15,12,2018-S,Tuesday,8:00,60,14.24,1.5
NCIS,CBS,Procedural,15,13,2018-S,Tuesday,8:00,60,13.97,1.5
NCIS,CBS,Procedural,15,14,2018-S,Tuesday,8:00,60,13.9,1.5
NCIS,CBS,Procedural,15,15,2018-S,Tuesday,8:00,60,12.45,1.2
NCIS,CBS,Procedural,15,16,2018-S,Tuesday,8:00,60,12.92,1.4
NCIS,CBS,Procedural,15,17,2018-S,Tuesday,8:00,60,13.26,1.5
NCIS,CBS,Procedural,15,18,2018-S,Tuesday,8:00,60,11.94,1.3
NCIS,CBS,Procedural,15,19,2018-S,Tuesday,8:00,60,12.23,1.3
